run_id,iteration,individual_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,class_weight_power,focal_gamma,learning_rate,dropout,hidden_size,num_layers,weight_decay,label_smoothing,batch_size,scheduler_patience,input_seq_length,class_weight_power_lower,focal_gamma_lower,learning_rate_lower,dropout_lower,hidden_size_lower,num_layers_lower,weight_decay_lower,label_smoothing_lower,batch_size_lower,scheduler_patience_lower,input_seq_length_lower,class_weight_power_upper,focal_gamma_upper,learning_rate_upper,dropout_upper,hidden_size_upper,num_layers_upper,weight_decay_upper,label_smoothing_upper,batch_size_upper,scheduler_patience_upper,input_seq_length_upper,pop_size,iterations,n_workers,min_features,epochs_per_eval,np_neighbors,pf_max,elitist_selection,elitist_constant,fitness
9b9b050d,3,7,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0.33015124736209167,1.9884099931318122,0.0016575735330693273,0.4016924246639505,188.3113517829131,2.1036982656668135,0.005716814286341605,0.17437182418419422,79.33884998326221,11.905602886535657,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.026723054681863596
9b9b050d,3,8,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0.3410491794451871,1.4951587652356662,0.002094410660600839,0.2570937053456156,150.8558248529191,2.3285959784650707,0.008858702147282321,0.12771623958212913,139.01737696709847,9.079934274307268,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.022825926946135403
9b9b050d,3,9,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0.33363685736429455,1.5306368689486267,0.0022758257907979527,0.41443093403259096,148.03251208243978,2.3598100645253655,0.017131764627450807,0.16080403130753562,70.54571045999016,7.602793736318985,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.01711699806381275
9b9b050d,3,10,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0.3324613072346378,3.8465751615983685,0.0010411256901089125,0.40322444235870136,142.49724688312074,2.3649964039772247,0.012414277138067854,0.12443674713505078,32.2793825281192,8.859374223950681,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.010173289722242762
9b9b050d,3,11,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0.3502953678254341,3.1671396729088217,0.002221920253842209,0.36693008562548896,175.67914427230042,2.304420541331789,0.012802404180744534,0.0800927778267963,97.24503342557823,10.983973027359184,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.03354738478452198
9b9b050d,4,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0.3530605331423721,2.3447505177343704,0.0008546915438956611,0.4371494299068538,145.6529829210223,2.6135528082550716,0.004437304347582226,0.09502186426339104,95.30849056291143,8.90221749438589,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.2910812661434752
9b9b050d,4,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0.37834559812251345,2.7612235267483984,0.00142784735763639,0.43624302280163985,117.51803538655182,2.5593983820352046,0.006531166796220999,0.07184853662869656,127.92004083535406,10.05429500805928,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.27800837327370553
9b9b050d,4,2,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0.36647399931014946,2.505512038025142,0.0020377659801296736,0.3364849670649161,109.61234541662974,2.390132250814568,0.010002291872110953,0.1250005365154659,143.60968414747674,9.70689965702997,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.2604555570219663
9b9b050d,4,3,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0.3372009924739202,1.8617844285089191,0.002286074361044942,0.3613618451225462,124.34806050315298,2.4162790213273384,0.004231495842898045,0.12683578135781837,74.4451638947157,9.118349878007482,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.25316157058764266
9b9b050d,4,4,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0.3268897203817661,1.9996232097162867,0.0010288842739134755,0.40087841559564596,143.8300481276568,2.577403598601317,0.005017648723809094,0.11597775623085113,100.01028601978146,8.43372650223068,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.25169118831163495
9b9b050d,4,5,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0.3469090857838344,2.988878132122244,0.0013255720579668443,0.3260956358817215,121.3454706465953,2.6401310888906866,0.013163191538553956,0.12319549438051687,33.961513241079984,11.333569263240422,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.23484565545037772
9b9b050d,4,6,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0.33246301902900244,2.4222398016378204,0.0016609612338120967,0.38366644127980926,162.50310596224944,2.3667709711301077,0.012832651838145383,0.12021167096635765,119.09531090396705,8.749965178765908,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.23268813825546478
9b9b050d,4,7,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0.3502953678254341,3.1671396729088217,0.002221920253842209,0.36693008562548896,175.67914427230042,2.304420541331789,0.012802404180744534,0.0800927778267963,97.24503342557823,10.983973027359184,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.03354738478452198
9b9b050d,4,8,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0.2884785366176083,1.7518545153989042,0.001920860764211156,0.4173792552755543,137.8975546459914,2.9679290626465864,0.01265293982277534,0.1496834082219297,140.22801002058748,6.51679694941103,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.04061906429535497
9b9b050d,4,9,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.3363700504146833,1.9409502649366872,0.0023274604442599803,0.38387656083562866,150.8558248529191,2.4352125076213764,0.0032323386198372037,0.1266456615583473,60.50202726605862,9.126645027111357,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.024128484392519724
9b9b050d,4,10,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0.33363685736429455,1.5306368689486267,0.0022758257907979527,0.41443093403259096,148.03251208243978,2.3598100645253655,0.017131764627450807,0.16080403130753562,70.54571045999016,7.602793736318985,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.01711699806381275
9b9b050d,4,11,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0.3312322619550134,3.4105840850189506,0.0010433734502797874,0.40251706889225647,142.95356369191444,2.4145359695402564,0.010681706551926264,0.12226120592996297,48.441512816750816,8.768783296610565,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.05325189334180855
9b9b050d,5,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0.3530605331423721,2.3447505177343704,0.0008546915438956611,0.4371494299068538,145.6529829210223,2.6135528082550716,0.004437304347582226,0.09502186426339104,95.30849056291143,8.90221749438589,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.2910812661434752
9b9b050d,5,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0.37834559812251345,2.7612235267483984,0.00142784735763639,0.43624302280163985,117.51803538655182,2.5593983820352046,0.006531166796220999,0.07184853662869656,127.92004083535406,10.05429500805928,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.27800837327370553
9b9b050d,5,2,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0.36647399931014946,2.505512038025142,0.0020377659801296736,0.3364849670649161,109.61234541662974,2.390132250814568,0.010002291872110953,0.1250005365154659,143.60968414747674,9.70689965702997,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.2604555570219663
9b9b050d,5,3,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0.3372009924739202,1.8617844285089191,0.002286074361044942,0.3613618451225462,124.34806050315298,2.4162790213273384,0.004231495842898045,0.12683578135781837,74.4451638947157,9.118349878007482,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.25316157058764266
9b9b050d,5,4,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0.3268897203817661,1.9996232097162867,0.0010288842739134755,0.40087841559564596,143.8300481276568,2.577403598601317,0.005017648723809094,0.11597775623085113,100.01028601978146,8.43372650223068,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.25169118831163495
9b9b050d,5,5,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0.3469090857838344,2.988878132122244,0.0013255720579668443,0.3260956358817215,121.3454706465953,2.6401310888906866,0.013163191538553956,0.12319549438051687,33.961513241079984,11.333569263240422,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.23484565545037772
9b9b050d,5,6,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0.342140763837598,2.8006483556301878,0.0016609612338120967,0.34517254248585955,134.99336750025594,2.3667709711301077,0.012832651838145383,0.12220234613223742,119.09531090396705,10.477061416993747,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.26765715714325616
9b9b050d,5,7,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0.3312322619550134,3.4105532487295434,0.0010433194208981887,0.40251706889225647,142.95241212055393,2.414547986302066,0.010681389153043562,0.12226173439568147,48.441512816750816,8.768703632251805,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.11980157030851758
9b9b050d,5,8,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0.2884785366176083,1.7518545153989042,0.001920860764211156,0.4173792552755543,137.8975546459914,2.9679290626465864,0.01265293982277534,0.1496834082219297,140.22801002058748,6.51679694941103,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.04061906429535497
9b9b050d,5,9,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0.33446197080803486,1.5887317575178779,0.0022994889435507234,0.3601972672777387,175.67914427230042,2.4396781964754712,0.0024386378521292964,0.13661336699431254,69.67601105454297,8.728098237133503,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.07154009090169283
9b9b050d,5,10,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.336342884488038,1.9621889681696014,0.0023135368046279955,0.3837419559997501,150.79845077607638,2.4352125076213764,0.0032323386198372037,0.12621021693693818,60.25232377908916,9.13981798192029,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.05753530904630891
9b9b050d,5,11,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0.33363685736429455,1.5306368689486267,0.0022758257907979527,0.41443093403259096,148.03251208243978,2.3598100645253655,0.017131764627450807,0.16080403130753562,70.54571045999016,7.602793736318985,12.0,0.25,1.0,0.0008,0.18,100,2,0.001,0.06,32,6,12,0.4,4.0,0.003,0.45,200,3,0.018,0.2,160,12,12,12,70,15,5,100,2,0.18,False,0.28,-0.01711699806381275
